alt_ft,angle_deg,b_extra_offset_nm,conflict,cross_track_offset_nm,dt_s,encounter_type,horizon_s,initial_sep_nm,scenario_id,sep_nm,speed_a_kts,speed_b_kts,speed_kts,start_offset_nm,t_intersect_s,time_offset_s,ttc_s
28000.0,,,False,,1.0,overtake,180.0,17.195700736585874,3706,,509.662070674649,384.48446556724593,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,12.461406863273595,3707,,437.5755613445273,349.82635365880003,,,,,-1.0
28000.0,,,False,,1.0,head_on,180.0,,3708,48.35481775755773,,,340.91299227058096,,,,-1.0
30000.0,72.08831758886691,,True,-6.951610893822706,1.0,angle,180.0,,3709,,423.2139601129877,342.1789653003153,,,111.1804467476542,10.232443118630528,129.0
30000.0,,10.836492653045775,False,,1.0,crossing,180.0,,3710,,,,412.9246428312656,9.153037562701414,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3711,25.9478367137489,,,324.42108117083507,,,,117.0
28000.0,141.78019496467982,,False,-9.31421412139435,1.0,angle,180.0,,3712,,452.892553669339,312.6650853615931,,,49.802465967244444,-32.497512906281486,-1.0
30000.0,,2.248273099919057,True,,1.0,crossing,180.0,,3713,,,,416.179196407996,9.956259973526862,,,67.0
30000.0,,2.788169166942875,False,,1.0,crossing,180.0,,3714,,,,276.5572728579256,22.2582630882529,,,-1.0
30000.0,,0.6987119215218329,True,,1.0,crossing,180.0,,3715,,,,404.1982140285567,13.341119335513875,,,91.0
30000.0,,19.477914839896336,False,,1.0,crossing,180.0,,3716,,,,253.59720580673851,7.014950898254947,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3717,23.017822121776987,,,254.805193544466,,,,128.0
28000.0,,8.462488115802804,False,,1.0,crossing,180.0,,3718,,,,273.3967774528155,13.632838511966154,,,-1.0
28000.0,,6.459166282169387,False,,1.0,crossing,180.0,,3719,,,,252.48433700723487,16.882140484036434,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,22.30068276289832,3720,,564.9005784750656,406.4136958928313,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,21.481736514980437,3721,,409.0682801224171,300.05581844491246,,,,,-1.0
32000.0,156.5659450004582,,True,-4.130591086385083,1.0,angle,180.0,,3722,,331.7584078542943,230.63518149287637,,,146.43894027390115,-11.923319068778618,131.0
28000.0,97.81301848206422,,True,-2.915791230815376,1.0,angle,180.0,,3723,,230.83316196619967,248.50430551730614,,,82.04029199965815,26.822018955962122,67.0
32000.0,71.10204492741305,,True,-0.7842526615765255,1.0,angle,180.0,,3724,,320.6624062985501,385.96053391316343,,,146.63885349273136,37.61323406555445,138.0
28000.0,,,False,,1.0,head_on,180.0,,3725,31.711958704414595,,,255.02875146608125,,,,-1.0
30000.0,120.95131431112812,,True,2.8442995581054085,1.0,angle,180.0,,3726,,305.2889555901855,442.7422584019346,,,124.56514866418829,-29.427710985094997,74.0
32000.0,,,False,,1.0,overtake,180.0,9.465383799481126,3727,,397.86484988682724,371.8213423506732,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3728,35.22451317047738,,,368.5333657300541,,,,148.0
28000.0,,,True,,1.0,overtake,180.0,8.591554864590993,3729,,444.1207379068142,319.4681452031747,,,,,104.0
30000.0,,19.43637602025673,False,,1.0,crossing,180.0,,3730,,,,272.16691989706834,23.257147303637943,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3731,34.10170099042138,,,407.6196087258282,,,,129.0
30000.0,,,False,,1.0,overtake,180.0,15.320149826906606,3732,,320.09401043844,245.00937844140222,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,5.9007384862487005,3733,,402.90458445613916,230.07998041333934,,,,,19.0
30000.0,,,False,,1.0,overtake,180.0,13.637039128787112,3734,,426.16414226568907,361.12597130737896,,,,,-1.0
28000.0,,5.470701294332791,True,,1.0,crossing,180.0,,3735,,,,316.819431901337,6.458709496295131,,,80.0
30000.0,,,False,,1.0,overtake,180.0,23.703354807107104,3736,,524.1059651721359,355.9940688505037,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3737,35.69212784372614,,,344.6910564877213,,,,161.0
32000.0,,,True,,1.0,head_on,180.0,,3738,33.53216197961828,,,419.58711761062966,,,,123.0
28000.0,,,False,,1.0,overtake,180.0,16.9220212202177,3739,,307.29360419490405,271.51736676935326,,,,,-1.0
30000.0,,15.038399870021207,False,,1.0,crossing,180.0,,3740,,,,369.109010026411,7.032396843356125,,,-1.0
28000.0,158.4057724631356,,False,-5.675277731097779,1.0,angle,180.0,,3741,,417.50559783003973,448.1791912272546,,,118.40858367032328,-19.834019016382065,-1.0
32000.0,168.49178543185468,,False,-7.638229055504537,1.0,angle,180.0,,3742,,370.62872193699957,262.29802921202946,,,65.6661699068856,31.640155849686494,-1.0
30000.0,,,False,,1.0,overtake,180.0,10.930769750369125,3743,,383.955874390226,280.46235339276114,,,,,-1.0
32000.0,,14.39204284542856,False,,1.0,crossing,180.0,,3744,,,,289.71718354234514,18.22596037870342,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,21.11722020548692,3745,,332.8457021814428,222.60061614996044,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,9.240583211372948,3746,,576.8025501926159,407.2792211297192,,,,,91.0
28000.0,,18.075529379831803,False,,1.0,crossing,180.0,,3747,,,,470.4876731844513,14.999952518869327,,,-1.0
32000.0,,4.071785237533065,True,,1.0,crossing,180.0,,3748,,,,363.2864046283846,14.92983143299511,,,140.0
28000.0,,,True,,1.0,head_on,180.0,,3749,26.77002586762874,,,469.8249714702106,,,,84.0
30000.0,124.10595452092139,,True,1.7177882253255063,1.0,angle,180.0,,3750,,408.92411407892143,258.67913407800296,,,85.12103655549569,4.325271377304709,52.0
32000.0,,,True,,1.0,head_on,180.0,,3751,9.24852622020065,,,279.9833619927656,,,,28.0
30000.0,159.63231719519214,,True,2.566445336476736,1.0,angle,180.0,,3752,,228.04600787316411,420.6493626779611,,,122.39197775158026,-26.11238510188609,79.0
32000.0,,,True,,1.0,head_on,180.0,,3753,20.60059680378614,,,348.2179768265042,,,,81.0
30000.0,40.54192671113011,,False,-6.697264492481077,1.0,angle,180.0,,3754,,413.2741430000274,367.5648590508559,,,70.03940746143654,-38.61415436277358,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3755,28.55878244661231,,,405.63437635863664,,,,105.0
28000.0,114.09163616675586,,False,6.881910956638009,1.0,angle,180.0,,3756,,403.745279991922,398.6138672758841,,,43.319122255398085,22.036969205399252,-1.0
32000.0,,16.32744642032335,False,,1.0,crossing,180.0,,3757,,,,282.125636372185,9.350248641094238,,,-1.0
30000.0,,,False,,1.0,head_on,180.0,,3758,46.892574702385254,,,396.3439685534763,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,16.920074257651617,3759,,396.74055120008813,299.6168938635943,,,,,-1.0
32000.0,,,False,,1.0,head_on,180.0,,3760,47.278479828089274,,,350.9369030955547,,,,-1.0
32000.0,103.24420774693007,,True,-3.8961635057076194,1.0,angle,180.0,,3761,,238.5674517506605,303.51056817214356,,,80.62057345567521,12.121211819489012,71.0
30000.0,17.205323425038195,,True,-1.8353012912696531,1.0,angle,180.0,,3762,,375.93848633757324,389.5689532789012,,,142.6596222967732,7.866284015043988,50.0
30000.0,,,False,,1.0,overtake,180.0,21.886523491669543,3763,,414.1204069771918,357.380053561369,,,,,-1.0
32000.0,,4.205711513664295,True,,1.0,crossing,180.0,,3764,,,,353.7527340760082,14.07073204978612,,,136.0
28000.0,54.20355477785178,,True,-7.9657781866572686,1.0,angle,180.0,,3765,,414.41257019591956,256.45171081962536,,,55.73632543721701,33.44030736045869,94.0
32000.0,,,True,,1.0,head_on,180.0,,3766,46.8690215347782,,,476.1974589114586,,,,159.0
32000.0,,,False,,1.0,overtake,180.0,18.167196130786557,3767,,394.7641070157937,332.53673350386555,,,,,-1.0
30000.0,51.74732808327704,,True,0.8263307924608405,1.0,angle,180.0,,3768,,402.31618901209026,395.79598812284974,,,67.24983834643339,5.504207743471412,12.0
32000.0,110.61753368305392,,False,-6.7436514530149765,1.0,angle,180.0,,3769,,285.3571809240518,442.980601850243,,,62.5268028853236,-11.74064392696419,-1.0
28000.0,104.24728340372745,,False,9.798611520351344,1.0,angle,180.0,,3770,,326.4075545821983,338.184479760988,,,145.91662883988573,-26.12254913969207,-1.0
28000.0,53.461065730057896,,False,-3.737996383003857,1.0,angle,180.0,,3771,,231.7917011172841,382.9654801446287,,,131.69805666648762,-31.68082939938472,-1.0
28000.0,,,False,,1.0,overtake,180.0,19.52013988645474,3772,,344.6125824608471,316.0041621692691,,,,,-1.0
28000.0,,15.067521776577012,False,,1.0,crossing,180.0,,3773,,,,394.6365074641563,13.46754825975538,,,-1.0
30000.0,158.16098293067918,,True,-1.1144066439200024,1.0,angle,180.0,,3774,,389.73567286787755,438.83407411298634,,,96.31334193019984,-15.56272374718369,68.0
32000.0,,,True,,1.0,head_on,180.0,,3775,15.30138151026884,,,349.0845767954752,,,,54.0
32000.0,,,True,,1.0,head_on,180.0,,3776,19.75537689705515,,,400.3942852874998,,,,67.0
32000.0,,6.193544046288838,True,,1.0,crossing,180.0,,3777,,,,269.408681529218,10.198402806099125,,,155.0
32000.0,,6.572580558447863,False,,1.0,crossing,180.0,,3778,,,,456.1653120085693,24.88450900872496,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,17.823005218472424,3779,,492.07028797246585,414.7461563182988,,,,,-1.0
30000.0,132.40892125771427,,True,-3.409157752290028,1.0,angle,180.0,,3780,,383.5384423726706,415.8960781899333,,,78.14756707074235,-8.583496161876294,63.0
28000.0,132.21340415968172,,True,-0.30011914515348437,1.0,angle,180.0,,3781,,466.5038843385927,392.18901452715477,,,58.29756330561557,4.20733427204037,38.0
32000.0,,,False,,1.0,overtake,180.0,21.699729252736624,3782,,527.0583218134336,386.46001141357834,,,,,-1.0
28000.0,,20.376160041886028,False,,1.0,crossing,180.0,,3783,,,,440.88862037074364,23.93070697036798,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3784,22.49410526189874,,,373.37732388327834,,,,85.0
30000.0,,,False,,1.0,overtake,180.0,22.156798754690477,3785,,616.9193684866532,410.4905100800235,,,,,-1.0
28000.0,,0.7239085165826414,True,,1.0,crossing,180.0,,3786,,,,385.04973231118197,14.757400416829563,,,109.0
28000.0,,,True,,1.0,head_on,180.0,,3787,9.857966759668873,,,382.3185351526387,,,,23.0
28000.0,100.36592475599068,,False,7.89751346416033,1.0,angle,180.0,,3788,,279.73350019333947,233.6757094163727,,,64.90762535337151,29.44704963303178,-1.0
30000.0,12.296490390291428,,True,1.264911190171528,1.0,angle,180.0,,3789,,284.9382322931853,455.70026897387214,,,58.43205344642043,-33.55522453497019,1.0
32000.0,,17.280464295560236,False,,1.0,crossing,180.0,,3790,,,,467.65629549391747,21.047936393489756,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,22.363820522873638,3791,,433.3854535245944,350.6208586528158,,,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,13.916786336721838,3792,,427.4927622325659,343.2707268462892,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3793,11.029109625452346,,,268.25983763320846,,,,41.0
28000.0,,,False,,1.0,overtake,180.0,7.4337096486086045,3794,,304.83350359180713,271.5795167495702,,,,,-1.0
32000.0,21.9160146798734,,False,8.508892405682666,1.0,angle,180.0,,3795,,269.4840851780293,259.87366994612916,,,108.45988955378292,13.412042610829793,-1.0
30000.0,,,False,,1.0,overtake,180.0,19.532361960835782,3796,,340.7266068617171,268.8599405610562,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3797,19.47334938031695,,,383.52407830236575,,,,68.0
28000.0,,,True,,1.0,head_on,180.0,,3798,30.170148173312693,,,461.72720489188237,,,,99.0
32000.0,,,True,,1.0,overtake,180.0,3.9068562036687684,3799,,496.83755675559956,378.51421107412506,,,,,1.0
30000.0,,,False,,1.0,overtake,180.0,17.689477460666517,3800,,595.6644507357148,381.4102295718556,,,,,-1.0
32000.0,83.8575067274898,,True,8.386789398510356,1.0,angle,180.0,,3801,,248.99002111516336,475.57767945781825,,,129.57136633323267,-38.50473951983797,63.0
28000.0,,,True,,1.0,overtake,180.0,5.454041474584586,3802,,468.98054885908164,263.2219905250564,,,,,8.0
28000.0,,6.7736524971414305,False,,1.0,crossing,180.0,,3803,,,,293.5137859303951,23.917723936022696,,,-1.0
32000.0,61.0876876242653,,True,-4.401891146278716,1.0,angle,180.0,,3804,,333.9908947672302,324.5921766824921,,,98.63974163498432,-30.45913051020653,104.0
32000.0,119.80839631851126,,True,-2.2835406193903403,1.0,angle,180.0,,3805,,339.9617329395398,425.0102699034155,,,118.12538567720904,19.907854554523993,109.0
28000.0,,21.378819135539985,False,,1.0,crossing,180.0,,3806,,,,465.24681291433745,18.572268616539937,,,-1.0
32000.0,143.4613551059554,,False,-9.676127037716968,1.0,angle,180.0,,3807,,343.39606086879735,382.4541178533375,,,142.58982554015967,31.379844318499494,-1.0
32000.0,,,False,,1.0,overtake,180.0,20.473918205870824,3808,,511.4640453773168,291.7374918979908,,,,,-1.0
32000.0,,0.31912682498774214,True,,1.0,crossing,180.0,,3809,,,,445.8906429072209,8.603217325231306,,,43.0
30000.0,,,True,,1.0,overtake,180.0,6.247160234331866,3810,,251.45264111522675,222.18783863060673,,,,,154.0
30000.0,,20.306785488874088,False,,1.0,crossing,180.0,,3811,,,,403.8683296081564,21.79756895836649,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3812,40.63749362647215,,,431.2273637264826,,,,149.0
32000.0,162.2804633027043,,True,-0.7403663317083531,1.0,angle,180.0,,3813,,235.4022144153791,403.5282931647703,,,84.06849139305804,-35.02482670589431,35.0
32000.0,,22.265113599815503,False,,1.0,crossing,180.0,,3814,,,,469.083729701125,9.072599913361573,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,3.492574202003235,3815,,342.45364790360276,287.643487214369,,,,,1.0
28000.0,,,False,,1.0,overtake,180.0,12.55131931309627,3816,,451.0812295617617,415.2062409174231,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3817,12.78909069919213,,,352.80291335427756,,,,40.0
28000.0,,7.503939143158023,False,,1.0,crossing,180.0,,3818,,,,464.4258346934615,21.233848113665996,,,-1.0
32000.0,,18.899270446571773,False,,1.0,crossing,180.0,,3819,,,,469.71170965506144,23.83415376710549,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,9.064155062804403,3820,,416.72353633637874,290.4732029426437,,,,,116.0
28000.0,,3.197723923619675,True,,1.0,crossing,180.0,,3821,,,,263.6375280238887,6.24111639407498,,,64.0
30000.0,,,False,,1.0,overtake,180.0,13.794231531095308,3822,,444.314663012879,291.93917175487394,,,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,12.631291362626694,3823,,463.5365555723463,282.21152416784037,,,,,152.0
30000.0,,,True,,1.0,head_on,180.0,,3824,28.832232338817924,,,291.3418512270025,,,,148.0
32000.0,,13.660081230221394,False,,1.0,crossing,180.0,,3825,,,,287.0136625059107,15.403863652348374,,,-1.0
30000.0,128.9506396127718,,False,6.630254680706475,1.0,angle,180.0,,3826,,479.93009222160447,438.0241221504176,,,141.51959067686647,17.267319307518605,-1.0
30000.0,,,True,,1.0,overtake,180.0,5.672670553083952,3827,,308.93748064558184,277.3651308016099,,,,,77.0
32000.0,,0.06454381466551584,False,,1.0,crossing,180.0,,3828,,,,307.9509103052422,20.104751037370463,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,22.46865646931541,3829,,289.06492088836245,238.2610372817965,,,,,-1.0
30000.0,,15.443075468230788,False,,1.0,crossing,180.0,,3830,,,,439.58392580477494,13.899306416620778,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3831,15.729909703139539,,,280.46546785463823,,,,69.0
32000.0,,,False,,1.0,overtake,180.0,12.844972440970725,3832,,354.6836517863246,251.97361787018124,,,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,11.57657268117092,3833,,423.0095204012408,232.22652556480398,,,,,125.0
28000.0,,,True,,1.0,overtake,180.0,11.833988148058243,3834,,543.2069392698647,364.1818714766089,,,,,138.0
28000.0,,,False,,1.0,head_on,180.0,,3835,41.62737174251579,,,332.67372667567474,,,,-1.0
30000.0,14.635372051428455,,False,-7.7573257570597836,1.0,angle,180.0,,3836,,377.0108002700024,262.24323579621165,,,95.06593561217105,27.45507178617858,-1.0
30000.0,,,False,,1.0,overtake,180.0,15.618489620542741,3837,,394.16548472883676,289.5610212972283,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3838,22.45264894913595,,,437.22419507275816,,,,72.0
28000.0,,,False,,1.0,overtake,180.0,15.717268683282382,3839,,447.576843032702,411.7490958013278,,,,,-1.0
32000.0,117.53536332186422,,False,-7.581601891087271,1.0,angle,180.0,,3840,,387.48416805779686,268.92024099322964,,,50.269147159684714,-22.75120926410814,-1.0
30000.0,32.6066821616198,,True,0.456352448262896,1.0,angle,180.0,,3841,,464.51721490079586,301.8811779731407,,,117.79135806211875,6.863280259311708,42.0
28000.0,,,False,,1.0,overtake,180.0,11.070333344084105,3842,,409.453626734287,309.9727820605101,,,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,6.4020947894361,3843,,434.18591042958553,321.31895451767264,,,,,45.0
32000.0,,16.274123614520985,False,,1.0,crossing,180.0,,3844,,,,383.9609179239284,20.957662110398914,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3845,15.208152110078503,,,407.5575215473539,,,,46.0
30000.0,,,True,,1.0,head_on,180.0,,3846,12.979785936906913,,,333.0290648217897,,,,44.0
30000.0,,3.2436731544828734,True,,1.0,crossing,180.0,,3847,,,,466.80572792078874,18.40963179819328,,,131.0
32000.0,149.94046283225822,,True,-2.7629189245141443,1.0,angle,180.0,,3848,,327.9386048574604,438.3818324869068,,,152.34036180658842,32.48415859874487,152.0
28000.0,,1.8519248366257735,True,,1.0,crossing,180.0,,3849,,,,452.0577052084212,13.226330032773571,,,86.0
30000.0,26.52535241845353,,True,-3.9842253772989284,1.0,angle,180.0,,3850,,239.24238130520882,322.81118459842247,,,77.07129438087476,20.16554306447341,62.0
32000.0,15.70697365630302,,True,1.197590847600381,1.0,angle,180.0,,3851,,458.9613143780283,328.54349268325905,,,148.16275691074367,-9.982867674493924,41.0
30000.0,,,True,,1.0,head_on,180.0,,3852,19.629144815246214,,,455.8465750422805,,,,58.0
30000.0,,,False,,1.0,overtake,180.0,15.539920786844782,3853,,428.7437898267504,304.19375086398026,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,13.529202963917665,3854,,521.0980175705822,334.46283453579986,,,,,165.0
30000.0,,10.240654288654216,False,,1.0,crossing,180.0,,3855,,,,456.9664675976089,22.781683591760633,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,17.76621297143172,3856,,426.85724005163144,253.55812702979193,,,,,-1.0
30000.0,,21.52602541755994,False,,1.0,crossing,180.0,,3857,,,,398.0214809895658,22.240864685645352,,,-1.0
32000.0,,2.357190328937822,True,,1.0,crossing,180.0,,3858,,,,311.5411916863059,13.872315028249693,,,136.0
32000.0,,,True,,1.0,head_on,180.0,,3859,44.97173110087964,,,446.36756299646777,,,,162.0
32000.0,,17.151940988785995,False,,1.0,crossing,180.0,,3860,,,,258.93064093720295,23.257151712714172,,,-1.0
30000.0,110.93288562631656,,True,3.012061618291689,1.0,angle,180.0,,3861,,288.9443639410389,260.4585085111816,,,121.26994757600325,-12.20944869495117,65.0
30000.0,119.09927582144134,,True,-4.131416752206542,1.0,angle,180.0,,3862,,317.8995010168735,323.13388827813816,,,114.43097483849267,-2.9948783788632554,105.0
30000.0,,6.521563646026321,True,,1.0,crossing,180.0,,3863,,,,328.63335725348895,10.255743609835662,,,134.0
32000.0,,,False,,1.0,overtake,180.0,23.991134859996553,3864,,326.16713165383885,296.9307493140931,,,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,16.519205436791673,3865,,312.71286394865854,233.94882414020816,,,,,-1.0
32000.0,130.01133483379726,,True,1.6150530571143982,1.0,angle,180.0,,3866,,311.27232265913113,446.299017083912,,,150.56233985871063,29.335107677589207,144.0
30000.0,108.38486685221667,,True,-5.183343667922511,1.0,angle,180.0,,3867,,468.1948084199846,434.39059889981087,,,72.22321305663182,-8.316336556245751,76.0
28000.0,,13.5012650839974,False,,1.0,crossing,180.0,,3868,,,,308.4845038771827,13.414932652966662,,,-1.0
28000.0,157.32414210233225,,True,-1.8962055589828903,1.0,angle,180.0,,3869,,361.792961813392,248.05797420679733,,,68.87961827613128,-37.594073837716564,31.0
30000.0,26.098154219664966,,True,3.4559992459529063,1.0,angle,180.0,,3870,,318.6332982895101,303.42544866651525,,,145.0210520637819,5.78329412010919,1.0
28000.0,39.261184636978896,,True,-8.651503309660091,1.0,angle,180.0,,3871,,381.7090206013155,365.19585823348933,,,96.88006823995957,-17.703679025179973,169.0
32000.0,,8.90213578067122,False,,1.0,crossing,180.0,,3872,,,,261.7295349376978,10.956464111500956,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,20.017500483125257,3873,,508.1884449304571,326.07058461220146,,,,,-1.0
30000.0,,9.18623780161824,False,,1.0,crossing,180.0,,3874,,,,372.0264134345997,9.48370318899759,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,5.726981715309558,3875,,406.95695661579686,309.81107477014274,,,,,27.0
30000.0,68.669464606255,,True,1.3616819623930212,1.0,angle,180.0,,3876,,402.02898634194736,315.85475407208855,,,53.130954309115594,-9.695487498029422,1.0
30000.0,,,False,,1.0,overtake,180.0,12.345273086894284,3877,,478.3864507995954,360.5135498157589,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,5.260730468569506,3878,,471.44839782342297,313.39338139610226,,,,,6.0
28000.0,,,True,,1.0,overtake,180.0,3.2729570839360878,3879,,496.81840417857825,303.38622512345637,,,,,1.0
32000.0,159.38306515717832,,True,-3.483194316995366,1.0,angle,180.0,,3880,,254.9655651280256,401.663348359923,,,119.5288397215128,5.138381123551525,105.0
32000.0,,,True,,1.0,head_on,180.0,,3881,22.199943624784858,,,295.67430245428864,,,,105.0
30000.0,,,False,,1.0,overtake,180.0,16.993210793675786,3882,,586.8217963065581,408.33126551384237,,,,,-1.0
32000.0,,23.214600530081363,False,,1.0,crossing,180.0,,3883,,,,429.4620629537487,23.875480395477872,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,8.482882178409264,3884,,469.66168732973074,275.0686319449284,,,,,65.0
32000.0,,,True,,1.0,head_on,180.0,,3885,43.4274531939732,,,443.578643768748,,,,156.0
30000.0,32.152652125180566,,True,-1.4940460245801361,1.0,angle,180.0,,3886,,462.2847776735701,276.28543642432913,,,128.46256898308826,-23.668102698370788,92.0
32000.0,126.23545380418422,,False,-7.640047435299775,1.0,angle,180.0,,3887,,368.51697993755306,479.3899120052505,,,98.08516976576364,32.288427751167916,-1.0
30000.0,25.985789532146235,,True,-5.131594947965244,1.0,angle,180.0,,3888,,292.4993817906797,285.2323809013471,,,126.00177160675946,10.521684270272111,132.0
32000.0,,,False,,1.0,overtake,180.0,15.90322591541224,3889,,449.88380449397266,323.8487486520558,,,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3890,17.521255589744342,,,457.8969937913173,,,,50.0
32000.0,,16.841861082232615,False,,1.0,crossing,180.0,,3891,,,,438.6645274594234,23.699930545941015,,,-1.0
30000.0,51.1026900478096,,False,4.650357188394183,1.0,angle,180.0,,3892,,260.49790601833797,393.86968325908896,,,109.64988960087578,38.825232015280946,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3893,33.09417306286759,,,456.43632069785883,,,,111.0
28000.0,,19.185807185100106,False,,1.0,crossing,180.0,,3894,,,,272.3267340437063,21.640971531341968,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,11.316052102910735,3895,,316.1980678891983,255.4857036072774,,,,,-1.0
32000.0,147.43536697865326,,True,-3.104602679918223,1.0,angle,180.0,,3896,,227.66091421320394,334.2659722943255,,,118.56791637559738,23.165726207511128,109.0
32000.0,,,True,,1.0,head_on,180.0,,3897,8.771790197882783,,,301.4792783832002,,,,23.0
32000.0,,,True,,1.0,head_on,180.0,,3898,9.811438198620976,,,392.24034694021634,,,,23.0
32000.0,,,False,,1.0,head_on,180.0,,3899,43.12840681157836,,,308.6355615113463,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3900,12.35661759960925,,,449.99492819823115,,,,30.0
28000.0,102.94905988884933,,False,-7.044565983534858,1.0,angle,180.0,,3901,,454.7843882420857,268.9333848511578,,,125.2542463032574,-27.063003163128503,-1.0
30000.0,,,False,,1.0,overtake,180.0,14.145183598756708,3902,,540.6914427037644,367.5193652506723,,,,,-1.0
28000.0,,10.48891418018718,False,,1.0,crossing,180.0,,3903,,,,294.2186017893821,22.08999773967065,,,-1.0
32000.0,,4.796936094338244,False,,1.0,crossing,180.0,,3904,,,,354.7957845834532,18.04199408416676,,,-1.0
30000.0,,,True,,1.0,overtake,180.0,3.1102579575732063,3905,,443.8550642302256,275.53649106891,,,,,1.0
28000.0,,,True,,1.0,head_on,180.0,,3906,28.798629897469173,,,430.1441755554449,,,,100.0
28000.0,,21.885593762033515,False,,1.0,crossing,180.0,,3907,,,,298.01371824670883,10.049618900023695,,,-1.0
30000.0,,,True,,1.0,overtake,180.0,9.030670866930066,3908,,386.05209101960156,228.2159812903177,,,,,92.0
28000.0,102.91968846821237,,False,9.112520046553467,1.0,angle,180.0,,3909,,222.3258756627256,372.8249386632074,,,125.74615697504137,-12.434047998351538,-1.0
30000.0,102.81135953419047,,True,-1.0168933139379774,1.0,angle,180.0,,3910,,277.0753108102909,418.8556226641666,,,79.07465079646212,4.666321838785095,54.0
28000.0,,,True,,1.0,overtake,180.0,5.777359800480243,3911,,512.8977677090761,351.82077379230907,,,,,18.0
30000.0,,23.648960767686027,False,,1.0,crossing,180.0,,3912,,,,426.48646293906,22.098975251489872,,,-1.0
30000.0,,3.0878923666676217,True,,1.0,crossing,180.0,,3913,,,,301.92862529441607,13.141360933961657,,,138.0
28000.0,61.95563724539015,,False,6.489460167316192,1.0,angle,180.0,,3914,,231.77261161974624,349.65271844152466,,,138.4012795896515,19.729634919554556,-1.0
32000.0,,,False,,1.0,overtake,180.0,22.533376439319987,3915,,561.0289254569919,372.5799692642535,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3916,26.38692767843711,,,373.42072431652997,,,,104.0
30000.0,,,True,,1.0,overtake,180.0,6.120379514718494,3917,,503.1990811516338,325.9497368765254,,,,,23.0
32000.0,,15.357344595659624,False,,1.0,crossing,180.0,,3918,,,,433.98798882746473,9.602364710271711,,,-1.0
30000.0,,,True,,1.0,overtake,180.0,8.0056052999303,3919,,508.1329252668626,363.26321114311054,,,,,75.0
28000.0,,,True,,1.0,head_on,180.0,,3920,26.601286333604733,,,264.3123061265495,,,,148.0
28000.0,,,False,,1.0,head_on,180.0,,3921,48.076251320182976,,,303.1211982133475,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3922,33.431430177138324,,,306.57761016726346,,,,167.0
28000.0,17.40303949672663,,False,8.397994956183062,1.0,angle,180.0,,3923,,332.5392053561692,244.49365944040986,,,105.913065197381,26.968607961309587,-1.0
30000.0,,4.898309263153661,True,,1.0,crossing,180.0,,3924,,,,451.1237933744384,16.99482057321506,,,135.0
28000.0,,3.1527922046825974,False,,1.0,crossing,180.0,,3925,,,,317.9400631019686,24.04089538551298,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,22.023350437010503,3926,,414.0367219761642,361.8700159648387,,,,,-1.0
28000.0,,5.9543727485930145,False,,1.0,crossing,180.0,,3927,,,,256.2193165847083,17.266550557104196,,,-1.0
